VIN,TrainID,Cabin,Seat,Transit
BBA00000000004980,TR144,D72,B3,None
BBA00000000004983,TR144,D72,B4,None
BBA00000000004427,TR144,D72,B5,None
BBA00000000004428,TR144,D73,A1,None
BBA00000000004429,TR144,D73,A2,None
BBA00000000004986,TR144,D73,A3,None
BBA00000000004987,TR144,D73,A4,None
BBA00000000004996,TR144,D73,A5,None
BBA00000000004432,TR144,D73,B1,None
BBA00000000004451,TR144,D73,B2,None
BBA00000000005006,TR144,D73,B3,None
BBA00000000005012,TR144,D73,B4,None
BBA00000000004465,TR144,D73,B5,None
BBA00000000004623,TR145,T71,A1,None
BBA00000000004626,TR145,T71,A2,None
BBA00000000004633,TR145,T71,A3,None
BBA00000000004634,TR145,T71,A4,None
BBA00000000004638,TR145,T71,A5,None
BBA00000000004639,TR145,T71,B1,None
BBA00000000004640,TR145,T71,B2,None
BBA00000000004641,TR145,T71,B3,None
BBA00000000004646,TR145,T71,B4,None
BBA00000000004627,TR145,T71,B5,None
BBA00000000004652,TR145,T72,A1,None
BBA00000000004653,TR145,T72,A2,None
BBA00000000004657,TR145,T72,A3,None
BBA00000000004658,TR145,T72,A4,None
BBA00000000004659,TR145,T72,A5,None
BBA00000000004669,TR145,T72,B1,None
BBA00000000004660,TR145,T72,B2,None
BBA00000000004666,TR145,T72,B3,None
BBA00000000004667,TR145,T72,B4,None
BBA00000000004647,TR145,T72,B5,None
BBA00000000004673,TR145,T73,A1,None
BBA00000000004674,TR145,T73,A2,None
BBA00000000004678,TR145,T73,A3,None
BBA00000000004694,TR145,T73,A4,None
BBA00000000004695,TR145,T73,A5,None
BBA00000000004702,TR145,T73,B1,None
BBA00000000004703,TR145,T73,B2,None
BBA00000000004706,TR145,T73,B3,None
BBA00000000004707,TR145,T73,B4,None
BBA00000000004677,TR145,T73,B5,None
BBA00000000004708,TR145,T74,A1,None
BBA00000000004709,TR145,T74,A2,None
BBA00000000004711,TR145,T74,A3,None
BBA00000000004716,TR145,T74,A4,None
BBA00000000004717,TR145,T74,A5,None
BBA00000000004718,TR145,T74,B1,None
BBA00000000004719,TR145,T74,B2,None
BBA00000000004730,TR145,T74,B3,None
BBA00000000004731,TR145,T74,B4,None
BBA00000000004710,TR145,T74,B5,None
BBA00000000004735,TR145,T75,A1,None
BBA00000000004736,TR145,T75,A2,None
BBA00000000004738,TR145,T75,A3,None
BBA00000000004741,TR145,T75,A4,None
BBA00000000004744,TR145,T75,A5,None
BBA00000000004745,TR145,T75,B1,None
BBA00000000004746,TR145,T75,B2,None
BBA00000000004747,TR145,T75,B3,None
BBA00000000004748,TR145,T75,B4,None
BBA00000000004737,TR145,T75,B5,None
BBA00000000004749,TR145,T76,A1,None
BBA00000000004755,TR145,T76,A2,None
BBA00000000004756,TR145,T76,A3,None
BBA00000000004763,TR145,T76,A4,None
BBA00000000004764,TR145,T76,A5,None
BBA00000000004775,TR145,T76,B1,None
BBA00000000004776,TR145,T76,B2,None
BBA00000000004779,TR145,T76,B3,None
BBA00000000004780,TR145,T76,B4,None
BBA00000000004750,TR145,T76,B5,None
BBA00000000004786,TR145,T77,A1,None
BBA00000000004787,TR145,T77,A2,None
BBA00000000004788,TR145,T77,A3,None
BBA00000000004789,TR145,T77,A4,None
BBA00000000004790,TR145,T77,A5,None
BBA00000000004793,TR145,T77,B1,None
BBA00000000004794,TR145,T77,B2,None
BBA00000000004795,TR145,T77,B3,None
BBA00000000004796,TR145,T77,B4,None
BBA00000000004785,TR145,T77,B5,None
BBA00000000004798,TR145,T78,A1,None
BBA00000000004803,TR145,T78,A2,None
BBA00000000004804,TR145,T78,A3,None
BBA00000000004805,TR145,T78,A4,None
BBA00000000004806,TR145,T78,A5,None
BBA00000000004807,TR145,T78,B1,None
BBA00000000004810,TR145,T78,B2,None
BBA00000000004813,TR145,T78,B3,None
BBA00000000004814,TR145,T78,B4,None
BBA00000000004797,TR145,T78,B5,None
BBA00000000004816,TR145,T79,A1,None
BBA00000000004817,TR145,T79,A2,None
BBA00000000004818,TR145,T79,A3,None
BBA00000000004834,TR145,T79,A4,None
BBA00000000004835,TR145,T79,A5,None
BBA00000000004836,TR145,T79,B1,None
BBA00000000004837,TR145,T79,B2,None
BBA00000000004859,TR145,T79,B3,None
BBA00000000004860,TR145,T79,B4,None
BBA00000000004815,TR145,T79,B5,None
BBA00000000004871,TR145,T80,A1,None
BBA00000000004887,TR145,T80,A2,None
BBA00000000004892,TR145,T80,A3,None
BBA00000000004893,TR145,T80,A4,None
BBA00000000004910,TR145,T80,A5,None
BBA00000000004911,TR145,T80,B1,None
BBA00000000004914,TR145,T80,B2,None
BBA00000000004915,TR145,T80,B3,None
BBA00000000004916,TR145,T80,B4,None
BBA00000000004870,TR145,T80,B5,None
BBA00000000004917,TR145,T81,A1,None
BBA00000000004927,TR145,T81,A2,None
BBA00000000004928,TR145,T81,A3,None
BBA00000000004929,TR145,T81,A4,None
BBA00000000004930,TR145,T81,A5,None
BBA00000000004940,TR145,T81,B1,None
BBA00000000004939,TR145,T81,B2,None
BBA00000000004941,TR145,T81,B3,None
BBA00000000004942,TR145,T81,B4,None
BBA00000000004926,TR145,T81,B5,None
BBA00000000005024,TR145,T82,A1,None
BBA00000000005025,TR145,T82,A2,None
BBA00000000005032,TR145,T82,A3,None
BBA00000000005035,TR145,T82,A4,None
BBA00000000005036,TR145,T82,A5,None
BBA00000000005037,TR145,T82,B1,None
BBA00000000005038,TR145,T82,B2,None
BBA00000000005043,TR145,T82,B3,None
BBA00000000005044,TR145,T82,B4,None
BBA00000000004950,TR145,T82,B5,None
BBA00000000004469,TR145,D74,A1,None
BBA00000000004472,TR145,D74,A2,None
BBA00000000005013,TR145,D74,A3,None
BBA00000000005138,TR145,D74,A4,None
BBA00000000005163,TR145,D74,A5,None
BBA00000000004476,TR145,D74,B1,None
BBA00000000004477,TR145,D74,B2,None
BBA00000000005179,TR145,D74,B3,None
BBA00000000005184,TR145,D74,B4,None
BBA00000000004483,TR145,D74,B5,None
BBA00000000004484,TR145,D75,A1,None
BBA00000000004492,TR145,D75,A2,None
BBA00000000005185,TR145,D75,A3,None
BBA00000000005197,TR145,D75,A4,None
BBA00000000005208,TR145,D75,A5,None
BBA00000000004493,TR145,D75,B1,None
BBA00000000004494,TR145,D75,B2,None
BBA00000000005221,TR145,D75,B3,None
BBA00000000005228,TR145,D75,B4,None
BBA00000000004497,TR145,D75,B5,None
BBA00000000004518,TR145,D76,A1,None
BBA00000000004519,TR145,D76,A2,None
BBA00000000005229,TR145,D76,A3,None
BBA00000000005230,TR145,D76,A4,None
BBA00000000005232,TR145,D76,A5,None
BBA00000000004956,TR145,D76,B1,None
BBA00000000004975,TR145,D76,B2,None
BBA00000000005236,TR145,D76,B3,None
BBA00000000005252,TR145,D76,B4,None
BBA00000000004978,TR145,D76,B5,None
BBA00000000004979,TR145,D77,A1,None
BBA00000000004985,TR145,D77,A2,None
BBA00000000005255,TR145,D77,A3,None
BBA00000000005259,TR145,D77,A4,None
BBA00000000005263,TR145,D77,A5,None
BBA00000000004989,TR145,D77,B1,None
BBA00000000004990,TR145,D77,B2,None
BBA00000000005499,TR145,D77,B3,None
BBA00000000005500,TR145,D77,B4,None
BBA00000000004991,TR145,D77,B5,None
BBA00000000004992,TR145,D78,A1,None
BBA00000000004994,TR145,D78,A2,None
BBA00000000005503,TR145,D78,A3,None
BBA00000000005508,TR145,D78,A4,None
BBA00000000005513,TR145,D78,A5,None
BBA00000000004995,TR145,D78,B1,None
BBA00000000004997,TR145,D78,B2,None
BBA00000000005521,TR145,D78,B3,None
BBA00000000005535,TR145,D78,B4,None
BBA00000000004998,TR145,D78,B5,None
BBA00000000005011,TR145,D79,A1,None
BBA00000000005014,TR145,D79,A2,None
BBA00000000005536,TR145,D79,A3,None
BBA00000000005554,TR145,D79,A4,None
BBA00000000005557,TR145,D79,A5,None
BBA00000000005134,TR145,D79,B1,None
BBA00000000005135,TR145,D79,B2,None
BBA00000000005558,TR145,D79,B3,None
BBA00000000005563,TR145,D79,B4,None
BBA00000000005144,TR145,D79,B5,None
BBA00000000005178,TR145,D80,A1,None
BBA00000000005222,TR145,D80,A2,None
BBA00000000005564,TR145,D80,A3,None
BBA00000000005565,TR145,D80,A4,None
BBA00000000005566,TR145,D80,A5,None
BBA00000000005223,TR145,D80,B1,None
BBA00000000005231,TR145,D80,B2,None
BBA00000000005569,TR145,D80,B3,None
BBA00000000005578,TR145,D80,B4,None
BBA00000000005233,TR145,D80,B5,None
BBA00000000004668,TR145,D81,A1,None
BBA00000000005237,TR145,D81,A2,None
BBA00000000005580,TR145,D81,A3,None
BBA00000000005583,TR145,D81,A4,None
BBA00000000005588,TR145,D81,A5,None
BBA00000000005251,TR145,D81,B1,None
BBA00000000005253,TR145,D81,B2,None
BBA00000000005590,TR145,D81,B3,None
BBA00000000005591,TR145,D81,B4,None
BBA00000000005254,TR145,D81,B5,None
BBA00000000005256,TR145,D82,A1,None
BBA00000000005260,TR145,D82,A2,None
BBA00000000005592,TR145,D82,A3,None
BBA00000000005596,TR145,D82,A4,None
BBA00000000005598,TR145,D82,A5,None
BBA00000000005510,TR145,D82,B1,None
BBA00000000005511,TR145,D82,B2,None
BBA00000000005602,TR145,D82,B3,None
BBA00000000005604,TR145,D82,B4,None
BBA00000000005514,TR145,D82,B5,None
BBA00000000005515,TR145,D83,A1,None
BBA00000000005531,TR145,D83,A2,None
BBA00000000005607,TR145,D83,A3,None
BBA00000000005616,TR145,D83,A4,None
BBA00000000005619,TR145,D83,A5,None
BBA00000000005532,TR145,D83,B1,None
BBA00000000005543,TR145,D83,B2,None
BBA00000000005625,TR145,D83,B3,None
BBA00000000005632,TR145,D83,B4,None
BBA00000000005547,TR145,D83,B5,None
BBA00000000005549,TR145,D84,A1,None
BBA00000000005553,TR145,D84,A2,None
BBA00000000005635,TR145,D84,A3,None
BBA00000000005643,TR145,D84,A4,None
BBA00000000005654,TR145,D84,A5,None
BBA00000000005561,TR145,D84,B1,None
BBA00000000005562,TR145,D84,B2,None
BBA00000000005655,TR145,D84,B3,None
BBA00000000005674,TR145,D84,B4,None
BBA00000000005567,TR145,D84,B5,None
BBA00000000005570,TR145,D85,A1,None
BBA00000000005577,TR145,D85,A2,None
BBA00000000005675,TR145,D85,A3,None
BBA00000000005904,TR145,D85,A4,None
BBA00000000005912,TR145,D85,A5,None
BBA00000000005586,TR145,D85,B1,None
BBA00000000005587,TR145,D85,B2,None
BBA00000000005916,TR145,D85,B3,None
BBA00000000005918,TR145,D85,B4,None
BBA00000000005595,TR145,D85,B5,None
BBA00000000005599,TR145,D86,A1,None
BBA00000000005605,TR145,D86,A2,None
BBA00000000005921,TR145,D86,A3,None
BBA00000000005922,TR145,D86,A4,None
BBA00000000005928,TR145,D86,A5,None
BBA00000000005617,TR145,D86,B1,None
BBA00000000005620,TR145,D86,B2,None
BBA00000000005929,TR145,D86,B3,None
BBA00000000005930,TR145,D86,B4,None
BBA00000000005631,TR145,D86,B5,None
BBA00000000005653,TR145,D87,A1,None
BBA00000000005902,TR145,D87,A2,None
BBA00000000005932,TR145,D87,A3,None
BBA00000000005938,TR145,D87,A4,None
BBA00000000005939,TR145,D87,A5,None
BBA00000000005903,TR145,D87,B1,None
BBA00000000005905,TR145,D87,B2,None
BBA00000000005940,TR145,D87,B3,None
BBA00000000005953,TR145,D87,B4,None
BBA00000000005906,TR145,D87,B5,None
BBA00000000005910,TR145,D88,A1,None
BBA00000000005911,TR145,D88,A2,None
BBA00000000005966,TR145,D88,A3,None
BBA00000000005972,TR145,D88,A4,None
BBA00000000005986,TR145,D88,A5,None
BBA00000000005917,TR145,D88,B1,None
BBA00000000005920,TR145,D88,B2,None
BBA00000000005996,TR145,D88,B3,None
BBA00000000006000,TR145,D88,B4,None
BBA00000000005923,TR145,D88,B5,None
BBA00000000005937,TR145,D89,A1,None
BBA00000000005941,TR145,D89,A2,None
BBA00000000006001,TR145,D89,A3,None
BBA00000000006003,TR145,D89,A4,None
BBA00000000006004,TR145,D89,A5,None
BBA00000000005942,TR145,D89,B1,None
BBA00000000005946,TR145,D89,B2,None
BBA00000000006012,TR145,D89,B3,None
BBA00000000006017,TR145,D89,B4,None
BBA00000000005948,TR145,D89,B5,None
BBA00000000005951,TR145,D90,A1,None
BBA00000000005952,TR145,D90,A2,None
BBA00000000006018,TR145,D90,A3,None
BBA00000000006021,TR145,D90,A4,None
BBA00000000006023,TR145,D90,A5,None
BBA00000000005963,TR145,D90,B1,None
BBA00000000005987,TR145,D90,B2,None
BBA00000000006322,TR145,D90,B3,None
BBA00000000006323,TR145,D90,B4,None
BBA00000000006002,TR145,D90,B5,None
BBA00000000005050,TR146,T83,A1,None
BBA00000000005062,TR146,T83,A2,None
BBA00000000005063,TR146,T83,A3,None
BBA00000000005066,TR146,T83,A4,None
BBA00000000005067,TR146,T83,A5,None
BBA00000000005072,TR146,T83,B1,None
BBA00000000005075,TR146,T83,B2,None
BBA00000000005076,TR146,T83,B3,None
BBA00000000005096,TR146,T83,B4,None
BBA00000000005049,TR146,T83,B5,None
BBA00000000005097,TR146,T84,A1,None
BBA00000000005104,TR146,T84,A2,None
BBA00000000005129,TR146,T84,A3,None
BBA00000000005130,TR146,T84,A4,None
BBA00000000005274,TR146,T84,A5,None
BBA00000000005279,TR146,T84,B1,None
BBA00000000005280,TR146,T84,B2,None
BBA00000000005299,TR146,T84,B3,None
BBA00000000005304,TR146,T84,B4,None
BBA00000000005105,TR146,T84,B5,None
BBA00000000005314,TR146,T85,A1,None
BBA00000000005315,TR146,T85,A2,None
BBA00000000005333,TR146,T85,A3,None
BBA00000000005334,TR146,T85,A4,None
BBA00000000005344,TR146,T85,A5,None
BBA00000000005345,TR146,T85,B1,None
BBA00000000005350,TR146,T85,B2,None
BBA00000000005351,TR146,T85,B3,None
BBA00000000005356,TR146,T85,B4,None
BBA00000000005305,TR146,T85,B5,None
BBA00000000005360,TR146,T86,A1,None
BBA00000000005361,TR146,T86,A2,None
BBA00000000005362,TR146,T86,A3,None
BBA00000000005363,TR146,T86,A4,None
BBA00000000005364,TR146,T86,A5,None
BBA00000000005375,TR146,T86,B1,None
BBA00000000005367,TR146,T86,B2,None
BBA00000000005368,TR146,T86,B3,None
BBA00000000005376,TR146,T86,B4,None
BBA00000000005357,TR146,T86,B5,None
BBA00000000005378,TR146,T87,A1,None
BBA00000000005381,TR146,T87,A2,None
BBA00000000005382,TR146,T87,A3,None
BBA00000000005383,TR146,T87,A4,None
BBA00000000005384,TR146,T87,A5,None
BBA00000000005414,TR146,T87,B1,None
BBA00000000005412,TR146,T87,B2,None
BBA00000000005413,TR146,T87,B3,None
BBA00000000005415,TR146,T87,B4,None
BBA00000000005377,TR146,T87,B5,None
BBA00000000005423,TR146,T88,A1,None
BBA00000000005430,TR146,T88,A2,None
BBA00000000005431,TR146,T88,A3,None
BBA00000000005446,TR146,T88,A4,None
BBA00000000005447,TR146,T88,A5,None
BBA00000000005463,TR146,T88,B1,None
BBA00000000005678,TR146,T88,B2,None
BBA00000000005679,TR146,T88,B3,None
BBA00000000005700,TR146,T88,B4,None
BBA00000000005422,TR146,T88,B5,None
BBA00000000005703,TR146,T89,A1,None
BBA00000000005704,TR146,T89,A2,None
BBA00000000005706,TR146,T89,A3,None
BBA00000000005713,TR146,T89,A4,None
BBA00000000005714,TR146,T89,A5,None
BBA00000000005715,TR146,T89,B1,None
BBA00000000005718,TR146,T89,B2,None
BBA00000000005719,TR146,T89,B3,None
BBA00000000005720,TR146,T89,B4,None
BBA00000000005705,TR146,T89,B5,None
BBA00000000005731,TR146,T90,A1,None
BBA00000000005733,TR146,T90,A2,None
BBA00000000005736,TR146,T90,A3,None
BBA00000000005737,TR146,T90,A4,None
BBA00000000005744,TR146,T90,A5,None
BBA00000000005758,TR146,T90,B1,None
BBA00000000005745,TR146,T90,B2,None
BBA00000000005757,TR146,T90,B3,None
BBA00000000005763,TR146,T90,B4,None
BBA00000000005732,TR146,T90,B5,None
BBA00000000005766,TR146,T91,A1,None
BBA00000000005767,TR146,T91,A2,None
BBA00000000005774,TR146,T91,A3,None
BBA00000000005775,TR146,T91,A4,None
BBA00000000005784,TR146,T91,A5,None
BBA00000000005786,TR146,T91,B1,None
BBA00000000005785,TR146,T91,B2,None
BBA00000000005789,TR146,T91,B3,None
BBA00000000005790,TR146,T91,B4,None
BBA00000000005764,TR146,T91,B5,None
BBA00000000005799,TR146,T92,A1,None
BBA00000000005819,TR146,T92,A2,None
BBA00000000005820,TR146,T92,A3,None
BBA00000000005821,TR146,T92,A4,None
BBA00000000005822,TR146,T92,A5,None
BBA00000000005823,TR146,T92,B1,None
BBA00000000005833,TR146,T92,B2,None
BBA00000000005834,TR146,T92,B3,None
BBA00000000005835,TR146,T92,B4,None
BBA00000000005798,TR146,T92,B5,None
BBA00000000005837,TR146,T93,A1,None
BBA00000000005838,TR146,T93,A2,None
BBA00000000005839,TR146,T93,A3,None
BBA00000000005846,TR146,T93,A4,None
BBA00000000005847,TR146,T93,A5,None
BBA00000000005848,TR146,T93,B1,None
BBA00000000005849,TR146,T93,B2,None
BBA00000000005850,TR146,T93,B3,None
BBA00000000005851,TR146,T93,B4,None
BBA00000000005836,TR146,T93,B5,None
BBA00000000005854,TR146,T94,A1,None
BBA00000000005859,TR146,T94,A2,None
BBA00000000005860,TR146,T94,A3,None
BBA00000000005861,TR146,T94,A4,None
BBA00000000005862,TR146,T94,A5,None
BBA00000000005869,TR146,T94,B1,None
BBA00000000005864,TR146,T94,B2,None
BBA00000000005865,TR146,T94,B3,None
BBA00000000005868,TR146,T94,B4,None
BBA00000000005855,TR146,T94,B5,None
BBA00000000006013,TR146,D91,A1,None
BBA00000000006014,TR146,D91,A2,None
BBA00000000006324,TR146,D91,A3,None
BBA00000000006328,TR146,D91,A4,None
BBA00000000006329,TR146,D91,A5,None
BBA00000000006015,TR146,D91,B1,None
BBA00000000006019,TR146,D91,B2,None
BBA00000000006332,TR146,D91,B3,None
BBA00000000006350,TR146,D91,B4,None
BBA00000000006024,TR146,D91,B5,None
BBA00000000006025,TR146,D92,A1,None
BBA00000000006026,TR146,D92,A2,None
BBA00000000006351,TR146,D92,A3,None
BBA00000000006353,TR146,D92,A4,None
BBA00000000006358,TR146,D92,A5,None
BBA00000000006027,TR146,D92,B1,None
BBA00000000006028,TR146,D92,B2,None
BBA00000000006366,TR146,D92,B3,None
BBA00000000006371,TR146,D92,B4,None
BBA00000000006029,TR146,D92,B5,None
BBA00000000006030,TR146,D93,A1,None
BBA00000000006331,TR146,D93,A2,None
BBA00000000006372,TR146,D93,A3,None
BBA00000000006377,TR146,D93,A4,None
BBA00000000006379,TR146,D93,A5,None
BBA00000000006338,TR146,D93,B1,None
BBA00000000006343,TR146,D93,B2,None
BBA00000000006384,TR146,D93,B3,None
BBA00000000006389,TR146,D93,B4,None
BBA00000000006347,TR146,D93,B5,None
BBA00000000006348,TR146,D94,A1,None
BBA00000000006352,TR146,D94,A2,None
BBA00000000006393,TR146,D94,A3,None
BBA00000000006394,TR146,D94,A4,None
BBA00000000006397,TR146,D94,A5,None
BBA00000000006354,TR146,D94,B1,None
BBA00000000006355,TR146,D94,B2,None
BBA00000000006409,TR146,D94,B3,None
BBA00000000006412,TR146,D94,B4,None
BBA00000000006356,TR146,D94,B5,None
BBA00000000006359,TR146,D95,A1,None
BBA00000000006364,TR146,D95,A2,None
BBA00000000006414,TR146,D95,A3,None
BBA00000000006417,TR146,D95,A4,None
BBA00000000006423,TR146,D95,A5,None
BBA00000000006365,TR146,D95,B1,None
BBA00000000006373,TR146,D95,B2,None
BBA00000000006430,TR146,D95,B3,None
BBA00000000006449,TR146,D95,B4,None
BBA00000000006374,TR146,D95,B5,None
BBA00000000006375,TR146,D96,A1,None
BBA00000000006376,TR146,D96,A2,None
BBA00000000006453,TR146,D96,A3,None
BBA00000000006456,TR146,D96,A4,None
BBA00000000006463,TR146,D96,A5,None
BBA00000000006380,TR146,D96,B1,None
BBA00000000006381,TR146,D96,B2,None
BBA00000000006482,TR146,D96,B3,None
BBA00000000006491,TR146,D96,B4,None
BBA00000000006385,TR146,D96,B5,None
BBA00000000006390,TR146,D97,A1,None
BBA00000000006392,TR146,D97,A2,None
BBA00000000006588,TR146,D97,A3,None
BBA00000000006599,TR146,D97,A4,None
BBA00000000006600,TR146,D97,A5,None
BBA00000000006395,TR146,D97,B1,None
BBA00000000006402,TR146,D97,B2,None
BBA00000000006606,TR146,D97,B3,None
BBA00000000006608,TR146,D97,B4,None
BBA00000000006410,TR146,D97,B5,None
BBA00000000006411,TR146,D98,A1,None
BBA00000000006419,TR146,D98,A2,None
BBA00000000006609,TR146,D98,A3,None
BBA00000000006611,TR146,D98,A4,None
BBA00000000006612,TR146,D98,A5,None
BBA00000000006420,TR146,D98,B1,None
BBA00000000006424,TR146,D98,B2,None
BBA00000000006618,TR146,D98,B3,None
BBA00000000006620,TR146,D98,B4,None
BBA00000000006426,TR146,D98,B5,None
BBA00000000006427,TR146,D99,A1,None
BBA00000000006428,TR146,D99,A2,None
BBA00000000006621,TR146,D99,A3,None
BBA00000000006628,TR146,D99,A4,None
BBA00000000006629,TR146,D99,A5,None
BBA00000000006431,TR146,D99,B1,None
BBA00000000006442,TR146,D99,B2,None
BBA00000000006633,TR146,D99,B3,None
BBA00000000006635,TR146,D99,B4,None
BBA00000000006443,TR146,D99,B5,None
BBA00000000006444,TR146,D100,A1,None
BBA00000000006593,TR146,D100,A2,None
BBA00000000006639,TR146,D100,A3,None
BBA00000000006644,TR146,D100,A4,None
BBA00000000006645,TR146,D100,A5,None
BBA00000000006594,TR146,D100,B1,None
BBA00000000006597,TR146,D100,B2,None
BBA00000000006647,TR146,D100,B3,None
BBA00000000006649,TR146,D100,B4,None
BBA00000000006598,TR146,D100,B5,None
BBA00000000006605,TR146,D101,A1,None
BBA00000000006607,TR146,D101,A2,None
BBA00000000006652,TR146,D101,A3,None
BBA00000000006657,TR146,D101,A4,None
BBA00000000006660,TR146,D101,A5,None
BBA00000000006619,TR146,D101,B1,None
BBA00000000006631,TR146,D101,B2,None
BBA00000000006661,TR146,D101,B3,None
BBA00000000006663,TR146,D101,B4,None
BBA00000000006636,TR146,D101,B5,None
BBA00000000006638,TR146,D102,A1,None
BBA00000000006640,TR146,D102,A2,None
BBA00000000006664,TR146,D102,A3,None
BBA00000000006666,TR146,D102,A4,None
BBA00000000006681,TR146,D102,A5,None
BBA00000000006643,TR146,D102,B1,None
BBA00000000006646,TR146,D102,B2,None
BBA00000000006682,TR146,D102,B3,None
BBA00000000006692,TR146,D102,B4,None
BBA00000000006648,TR146,D102,B5,None
BBA00000000006653,TR146,D103,A1,None
BBA00000000006656,TR146,D103,A2,None
BBA00000000006693,TR146,D103,A3,None
BBA00000000006733,TR146,D103,A4,None
BBA00000000007007,TR146,D103,A5,None
BBA00000000006662,TR146,D103,B1,None
BBA00000000006699,TR146,D103,B2,None
BBA00000000007008,TR146,D103,B3,None
BBA00000000007016,TR146,D103,B4,None
BBA00000000006704,TR146,D103,B5,None
BBA00000000006732,TR146,D104,A1,None
BBA00000000007006,TR146,D104,A2,None
BBA00000000007023,TR146,D104,A3,None
BBA00000000007028,TR146,D104,A4,None
BBA00000000007032,TR146,D104,A5,None
BBA00000000007014,TR146,D104,B1,None
BBA00000000007020,TR146,D104,B2,None
BBA00000000007034,TR146,D104,B3,None
BBA00000000007041,TR146,D104,B4,None
BBA00000000007021,TR146,D104,B5,None
BBA00000000007022,TR146,D105,A1,None
BBA00000000007025,TR146,D105,A2,None
BBA00000000007058,TR146,D105,A3,None
BBA00000000007059,TR146,D105,A4,None
BBA00000000007063,TR146,D105,A5,None
BBA00000000007026,TR146,D105,B1,None
BBA00000000007027,TR146,D105,B2,None
BBA00000000007070,TR146,D105,B3,None
BBA00000000007079,TR146,D105,B4,None
BBA00000000007029,TR146,D105,B5,None
BBA00000000007031,TR146,D106,A1,None
BBA00000000007040,TR146,D106,A2,None
BBA00000000007080,TR146,D106,A3,None
BBA00000000007087,TR146,D106,A4,None
BBA00000000007089,TR146,D106,A5,None
BBA00000000007045,TR146,D106,B1,None
BBA00000000007046,TR146,D106,B2,None
BBA00000000007097,TR146,D106,B3,None
BBA00000000007112,TR146,D106,B4,None
BBA00000000007055,TR146,D106,B5,None
BBA00000000007056,TR146,D107,A1,None
BBA00000000007057,TR146,D107,A2,None
BBA00000000007115,TR146,D107,A3,None
BBA00000000007116,TR146,D107,A4,None
BBA00000000007121,TR146,D107,A5,None
BBA00000000007064,TR146,D107,B1,None
BBA00000000007066,TR146,D107,B2,None
BBA00000000007134,TR146,D107,B3,None
BBA00000000007153,TR146,D107,B4,None
BBA00000000007098,TR146,D107,B5,None
BBA00000000005872,TR147,T95,A1,None
BBA00000000005882,TR147,T95,A2,None
BBA00000000005883,TR147,T95,A3,None
BBA00000000005886,TR147,T95,A4,None
BBA00000000005887,TR147,T95,A5,None
BBA00000000005888,TR147,T95,B1,None
BBA00000000005889,TR147,T95,B2,None
BBA00000000005890,TR147,T95,B3,None
BBA00000000005891,TR147,T95,B4,None
BBA00000000005873,TR147,T95,B5,None
BBA00000000005893,TR147,T96,A1,None
BBA00000000006041,TR147,T96,A2,None
BBA00000000006052,TR147,T96,A3,None
BBA00000000006053,TR147,T96,A4,None
BBA00000000006069,TR147,T96,A5,None
BBA00000000006077,TR147,T96,B1,None
BBA00000000006070,TR147,T96,B2,None
BBA00000000006073,TR147,T96,B3,None
BBA00000000006074,TR147,T96,B4,None
BBA00000000005892,TR147,T96,B5,None
BBA00000000006079,TR147,T97,A1,None
BBA00000000006080,TR147,T97,A2,None
BBA00000000006089,TR147,T97,A3,None
BBA00000000006090,TR147,T97,A4,None
BBA00000000006097,TR147,T97,A5,None
BBA00000000006100,TR147,T97,B1,None
BBA00000000006098,TR147,T97,B2,None
BBA00000000006099,TR147,T97,B3,None
BBA00000000006101,TR147,T97,B4,None
BBA00000000006078,TR147,T97,B5,None
BBA00000000006103,TR147,T98,A1,None
BBA00000000006104,TR147,T98,A2,None
BBA00000000006105,TR147,T98,A3,None
BBA00000000006106,TR147,T98,A4,None
BBA00000000006107,TR147,T98,A5,None
BBA00000000006108,TR147,T98,B1,None
BBA00000000006111,TR147,T98,B2,None
BBA00000000006112,TR147,T98,B3,None
BBA00000000006113,TR147,T98,B4,None
BBA00000000006102,TR147,T98,B5,None
BBA00000000006115,TR147,T99,A1,None
BBA00000000006118,TR147,T99,A2,None
BBA00000000006119,TR147,T99,A3,None
BBA00000000006120,TR147,T99,A4,None
BBA00000000006125,TR147,T99,A5,None
BBA00000000006129,TR147,T99,B1,None
BBA00000000006126,TR147,T99,B2,None
BBA00000000006130,TR147,T99,B3,None
BBA00000000006131,TR147,T99,B4,None
BBA00000000006114,TR147,T99,B5,None
BBA00000000006135,TR147,T100,A1,None
BBA00000000006136,TR147,T100,A2,None
BBA00000000006137,TR147,T100,A3,None
BBA00000000006138,TR147,T100,A4,None
BBA00000000006139,TR147,T100,A5,None
BBA00000000006140,TR147,T100,B1,None
BBA00000000006145,TR147,T100,B2,None
BBA00000000006146,TR147,T100,B3,None
BBA00000000006149,TR147,T100,B4,None
BBA00000000006132,TR147,T100,B5,None
BBA00000000006157,TR147,T101,A1,None
BBA00000000006158,TR147,T101,A2,None
BBA00000000006159,TR147,T101,A3,None
BBA00000000006167,TR147,T101,A4,None
BBA00000000006168,TR147,T101,A5,None
BBA00000000006171,TR147,T101,B1,None
BBA00000000006172,TR147,T101,B2,None
BBA00000000006173,TR147,T101,B3,None
BBA00000000006174,TR147,T101,B4,None
BBA00000000006150,TR147,T101,B5,None
BBA00000000006175,TR147,T102,A1,None
BBA00000000006177,TR147,T102,A2,None
