VIN,ETA,CODE,PLANT,DDA
BBA00000000055150,2021-08-17 15:43:00,G08,DD,XA
BBA00000000041988,2021-08-17 15:44:00,F52,TX,XA
BBA00000000055151,2021-08-17 15:44:00,G08,DD,CD
BBA00000000041989,2021-08-17 15:45:00,F49,TX,ZZ
BBA00000000055152,2021-08-17 15:45:00,G08,DD,CD
BBA00000000041990,2021-08-17 15:46:00,G28,TX,CD
BBA00000000055153,2021-08-17 15:46:00,G08,DD,CD
BBA00000000041991,2021-08-17 15:47:00,F49,TX,XA
BBA00000000055154,2021-08-17 15:47:00,G38,DD,CD
BBA00000000041992,2021-08-17 15:48:00,F49,TX,CD
BBA00000000055155,2021-08-17 15:48:00,G38,DD,CD
BBA00000000041993,2021-08-17 15:49:00,G28,TX,CD
BBA00000000055156,2021-08-17 15:49:00,G08,DD,CD
BBA00000000041994,2021-08-17 15:50:00,F49,TX,ZZ
BBA00000000055157,2021-08-17 15:50:00,G08,DD,XA
BBA00000000041995,2021-08-17 15:51:00,G28,TX,CD
BBA00000000055158,2021-08-17 15:51:00,G08,DD,ZZ
BBA00000000041996,2021-08-17 15:52:00,G20,TX,CD
BBA00000000055159,2021-08-17 15:52:00,G08,DD,ZZ
BBA00000000041997,2021-08-17 15:53:00,F49,TX,ZZ
BBA00000000055160,2021-08-17 15:53:00,G08,DD,CD
BBA00000000041998,2021-08-17 15:54:00,F49,TX,CD
BBA00000000055161,2021-08-17 15:54:00,G08,DD,CD
BBA00000000041999,2021-08-17 15:55:00,F49,TX,CD
BBA00000000055162,2021-08-17 15:55:00,G08,DD,CD
BBA00000000042000,2021-08-17 15:56:00,F49,TX,XA
BBA00000000055163,2021-08-17 15:56:00,G38,DD,ZZ
BBA00000000042001,2021-08-17 15:57:00,G28,TX,ZZ
BBA00000000055164,2021-08-17 15:57:00,G08,DD,CD
BBA00000000042002,2021-08-17 15:58:00,F52,TX,ZZ
BBA00000000055165,2021-08-17 15:58:00,G08,DD,XA
BBA00000000042003,2021-08-17 15:59:00,F52,TX,ZZ
BBA00000000055166,2021-08-17 15:59:00,G38,DD,XA
BBA00000000042004,2021-08-17 16:00:00,G28,TX,ZZ
BBA00000000055167,2021-08-17 16:00:00,G08,DD,CD
BBA00000000042005,2021-08-17 16:01:00,F49,TX,CD
BBA00000000055168,2021-08-17 16:01:00,G08,DD,CD
BBA00000000042006,2021-08-17 16:02:00,F49,TX,CD
BBA00000000055169,2021-08-17 16:02:00,G08,DD,XA
BBA00000000042007,2021-08-17 16:03:00,G28,TX,ZZ
BBA00000000055170,2021-08-17 16:03:00,G08,DD,CD
BBA00000000042008,2021-08-17 16:04:00,F49,TX,XA
BBA00000000055171,2021-08-17 16:04:00,G08,DD,CD
BBA00000000042009,2021-08-17 16:05:00,G28,TX,ZZ
BBA00000000055172,2021-08-17 16:05:00,G08,DD,CD
BBA00000000042010,2021-08-17 16:06:00,G28,TX,CD
BBA00000000055173,2021-08-17 16:06:00,G08,DD,CD
BBA00000000042011,2021-08-17 16:07:00,G28,TX,CD
BBA00000000055174,2021-08-17 16:07:00,G38,DD,CD
BBA00000000042012,2021-08-17 16:08:00,F49,TX,CD
BBA00000000055175,2021-08-17 16:08:00,G38,DD,CD
BBA00000000042013,2021-08-17 16:09:00,F52,TX,CD
BBA00000000055176,2021-08-17 16:09:00,G38,DD,ZZ
BBA00000000042014,2021-08-17 16:10:00,F52,TX,CD
BBA00000000055177,2021-08-17 16:10:00,G38,DD,CD
BBA00000000042015,2021-08-17 16:11:00,F49,TX,XA
BBA00000000055178,2021-08-17 16:11:00,G38,DD,XA
BBA00000000042016,2021-08-17 16:12:00,G20,TX,ZZ
BBA00000000055179,2021-08-17 16:12:00,G08,DD,CD
BBA00000000042017,2021-08-17 16:13:00,F49,TX,XA
BBA00000000055180,2021-08-17 16:13:00,G08,DD,CD
BBA00000000042018,2021-08-17 16:14:00,F39,TX,ZZ
BBA00000000055181,2021-08-17 16:14:00,G08,DD,CD
BBA00000000042019,2021-08-17 16:15:00,G28,TX,CD
BBA00000000055182,2021-08-17 16:15:00,G08,DD,XA
BBA00000000042020,2021-08-17 16:16:00,F39,TX,CD
BBA00000000055183,2021-08-17 16:16:00,G38,DD,CD
BBA00000000042021,2021-08-17 16:17:00,G28,TX,ZZ
BBA00000000055184,2021-08-17 16:17:00,G38,DD,CD
BBA00000000042022,2021-08-17 16:18:00,G28,TX,ZZ
BBA00000000055185,2021-08-17 16:18:00,G08,DD,XA
BBA00000000042023,2021-08-17 16:19:00,G28,TX,CD
BBA00000000055186,2021-08-17 16:19:00,G08,DD,XA
BBA00000000042024,2021-08-17 16:20:00,G28,TX,ZZ
BBA00000000055187,2021-08-17 16:20:00,G38,DD,CD
BBA00000000042025,2021-08-17 16:21:00,F49,TX,CD
BBA00000000055188,2021-08-17 16:21:00,G08,DD,ZZ
BBA00000000042026,2021-08-17 16:22:00,F52,TX,CD
BBA00000000055189,2021-08-17 16:22:00,G08,DD,XA
BBA00000000042027,2021-08-17 16:23:00,G28,TX,CD
BBA00000000055190,2021-08-17 16:23:00,G08,DD,XA
BBA00000000042028,2021-08-17 16:24:00,G20,TX,XA
BBA00000000055191,2021-08-17 16:24:00,G38,DD,XA
BBA00000000042029,2021-08-17 16:25:00,F49,TX,CD
BBA00000000055192,2021-08-17 16:25:00,G38,DD,CD
BBA00000000042030,2021-08-17 16:26:00,F39,TX,CD
BBA00000000055193,2021-08-17 16:26:00,G38,DD,CD
BBA00000000042031,2021-08-17 16:27:00,F52,TX,CD
BBA00000000055194,2021-08-17 16:27:00,G38,DD,CD
BBA00000000042032,2021-08-17 16:28:00,G20,TX,CD
BBA00000000055195,2021-08-17 16:28:00,G38,DD,XA
BBA00000000042033,2021-08-17 16:29:00,F49,TX,CD
BBA00000000055196,2021-08-17 16:29:00,G08,DD,CD
BBA00000000042034,2021-08-17 16:30:00,G28,TX,CD
BBA00000000055197,2021-08-17 16:30:00,G08,DD,CD
BBA00000000042035,2021-08-17 16:31:00,G20,TX,CD
BBA00000000055198,2021-08-17 16:31:00,G08,DD,ZZ
BBA00000000042036,2021-08-17 16:32:00,G28,TX,CD
BBA00000000055199,2021-08-17 16:32:00,G08,DD,ZZ
BBA00000000042037,2021-08-17 16:33:00,G28,TX,CD
BBA00000000055200,2021-08-17 16:33:00,G08,DD,XA
BBA00000000042038,2021-08-17 16:34:00,G28,TX,CD
BBA00000000055201,2021-08-17 16:34:00,G08,DD,ZZ
BBA00000000042039,2021-08-17 16:35:00,F49,TX,CD
BBA00000000055202,2021-08-17 16:35:00,G38,DD,CD
BBA00000000042040,2021-08-17 16:36:00,F49,TX,ZZ
BBA00000000055203,2021-08-17 16:36:00,G08,DD,ZZ
BBA00000000042041,2021-08-17 16:37:00,F49,TX,CD
BBA00000000055204,2021-08-17 16:37:00,G38,DD,ZZ
BBA00000000042042,2021-08-17 16:38:00,G28,TX,CD
BBA00000000055205,2021-08-17 16:38:00,G38,DD,XA
BBA00000000042043,2021-08-17 16:39:00,G28,TX,XA
BBA00000000055206,2021-08-17 16:39:00,G08,DD,CD
BBA00000000042044,2021-08-17 16:40:00,F49,TX,CD
BBA00000000055207,2021-08-17 16:40:00,G08,DD,CD
BBA00000000042045,2021-08-17 16:41:00,F52,TX,CD
BBA00000000055208,2021-08-17 16:41:00,G08,DD,CD
BBA00000000042046,2021-08-17 16:42:00,G20,TX,ZZ
BBA00000000055209,2021-08-17 16:42:00,G38,DD,CD
BBA00000000042047,2021-08-17 16:43:00,G28,TX,CD
BBA00000000055210,2021-08-17 16:43:00,G38,DD,ZZ
BBA00000000042048,2021-08-17 16:44:00,F39,TX,ZZ
BBA00000000055211,2021-08-17 16:44:00,G38,DD,ZZ
BBA00000000042049,2021-08-17 16:45:00,F49,TX,XA
BBA00000000055212,2021-08-17 16:45:00,G38,DD,ZZ
BBA00000000042050,2021-08-17 16:46:00,G20,TX,XA
BBA00000000055213,2021-08-17 16:46:00,G38,DD,ZZ
BBA00000000042051,2021-08-17 16:47:00,F49,TX,CD
BBA00000000055214,2021-08-17 16:47:00,G08,DD,ZZ
BBA00000000042052,2021-08-17 16:48:00,F52,TX,XA
BBA00000000055215,2021-08-17 16:48:00,G38,DD,XA
BBA00000000042053,2021-08-17 16:49:00,F49,TX,XA
BBA00000000055216,2021-08-17 16:49:00,G38,DD,ZZ
BBA00000000042054,2021-08-17 16:50:00,F39,TX,ZZ
BBA00000000055217,2021-08-17 16:50:00,G38,DD,ZZ
BBA00000000042055,2021-08-17 16:51:00,F39,TX,CD
BBA00000000055218,2021-08-17 16:51:00,G08,DD,ZZ
BBA00000000042056,2021-08-17 16:52:00,F52,TX,ZZ
BBA00000000055219,2021-08-17 16:52:00,G38,DD,ZZ
BBA00000000042057,2021-08-17 16:53:00,F49,TX,ZZ
BBA00000000055220,2021-08-17 16:53:00,G38,DD,ZZ
BBA00000000042058,2021-08-17 16:54:00,F52,TX,CD
BBA00000000055221,2021-08-17 16:54:00,G38,DD,ZZ
BBA00000000042059,2021-08-17 16:55:00,G28,TX,ZZ
BBA00000000055222,2021-08-17 16:55:00,G38,DD,ZZ
BBA00000000042060,2021-08-17 16:56:00,F49,TX,ZZ
BBA00000000055223,2021-08-17 16:56:00,G38,DD,CD
BBA00000000042061,2021-08-17 16:57:00,F52,TX,CD
BBA00000000055224,2021-08-17 16:57:00,G38,DD,CD
BBA00000000042062,2021-08-17 16:58:00,G28,TX,CD
BBA00000000055225,2021-08-17 16:58:00,G38,DD,CD
BBA00000000042063,2021-08-17 16:59:00,F49,TX,ZZ
BBA00000000055226,2021-08-17 16:59:00,G08,DD,CD
BBA00000000042064,2021-08-17 17:00:00,G28,TX,XA
BBA00000000055227,2021-08-17 17:00:00,G38,DD,ZZ
BBA00000000042065,2021-08-17 17:01:00,F52,TX,ZZ
BBA00000000055228,2021-08-17 17:01:00,G38,DD,CD
BBA00000000042066,2021-08-17 17:02:00,F49,TX,XA
BBA00000000055229,2021-08-17 17:02:00,G38,DD,CD
BBA00000000042067,2021-08-17 17:03:00,G28,TX,CD
BBA00000000055230,2021-08-17 17:03:00,G08,DD,CD
BBA00000000042068,2021-08-17 17:04:00,F49,TX,CD
BBA00000000055231,2021-08-17 17:04:00,G38,DD,CD
BBA00000000042069,2021-08-17 17:05:00,G28,TX,CD
BBA00000000055232,2021-08-17 17:05:00,G38,DD,CD
BBA00000000042070,2021-08-17 17:06:00,G28,TX,CD
BBA00000000055233,2021-08-17 17:06:00,G08,DD,ZZ
BBA00000000042071,2021-08-17 17:07:00,G20,TX,XA
BBA00000000055234,2021-08-17 17:07:00,G38,DD,XA
BBA00000000042072,2021-08-17 17:08:00,G28,TX,ZZ
BBA00000000055235,2021-08-17 17:08:00,G38,DD,XA
BBA00000000042073,2021-08-17 17:09:00,F39,TX,CD
BBA00000000055236,2021-08-17 17:09:00,G38,DD,XA
BBA00000000042074,2021-08-17 17:10:00,G28,TX,CD
BBA00000000055237,2021-08-17 17:10:00,G08,DD,CD
BBA00000000042075,2021-08-17 17:11:00,F39,TX,CD
BBA00000000055238,2021-08-17 17:11:00,G08,DD,XA
BBA00000000042076,2021-08-17 17:12:00,F49,TX,CD
BBA00000000055239,2021-08-17 17:12:00,G38,DD,CD
BBA00000000042077,2021-08-17 17:13:00,G28,TX,ZZ
BBA00000000055240,2021-08-17 17:13:00,G38,DD,ZZ
BBA00000000042078,2021-08-17 17:14:00,G28,TX,ZZ
BBA00000000055241,2021-08-17 17:14:00,G38,DD,XA
BBA00000000042079,2021-08-17 17:15:00,F49,TX,ZZ
BBA00000000055242,2021-08-17 17:15:00,G08,DD,ZZ
BBA00000000042080,2021-08-17 17:16:00,F39,TX,ZZ
BBA00000000055243,2021-08-17 17:16:00,G38,DD,CD
BBA00000000042081,2021-08-17 17:17:00,G28,TX,CD
BBA00000000055244,2021-08-17 17:17:00,G08,DD,CD
BBA00000000042082,2021-08-17 17:18:00,G28,TX,CD
BBA00000000055245,2021-08-17 17:18:00,G38,DD,ZZ
BBA00000000042083,2021-08-17 17:19:00,G20,TX,CD
BBA00000000055246,2021-08-17 17:19:00,G08,DD,ZZ
BBA00000000042084,2021-08-17 17:20:00,F49,TX,CD
BBA00000000055247,2021-08-17 17:20:00,G08,DD,ZZ
BBA00000000042085,2021-08-17 17:21:00,G28,TX,ZZ
BBA00000000055248,2021-08-17 17:21:00,G08,DD,XA
BBA00000000042086,2021-08-17 17:22:00,G28,TX,CD
BBA00000000055249,2021-08-17 17:22:00,G38,DD,XA
BBA00000000042087,2021-08-17 17:23:00,F39,TX,XA
BBA00000000055250,2021-08-17 17:23:00,G08,DD,ZZ
BBA00000000042088,2021-08-17 17:24:00,G28,TX,XA
BBA00000000055251,2021-08-17 17:24:00,G38,DD,CD
BBA00000000042089,2021-08-17 17:25:00,G28,TX,ZZ
BBA00000000055252,2021-08-17 17:25:00,G38,DD,XA
BBA00000000042090,2021-08-17 17:26:00,G28,TX,CD
BBA00000000055253,2021-08-17 17:26:00,G38,DD,CD
BBA00000000042091,2021-08-17 17:27:00,F49,TX,CD
BBA00000000055254,2021-08-17 17:27:00,G08,DD,ZZ
BBA00000000042092,2021-08-17 17:28:00,G28,TX,CD
BBA00000000055255,2021-08-17 17:28:00,G38,DD,CD
BBA00000000042093,2021-08-17 17:29:00,F49,TX,ZZ
BBA00000000055256,2021-08-17 17:29:00,G38,DD,XA
BBA00000000042094,2021-08-17 17:30:00,G28,TX,CD
BBA00000000055257,2021-08-17 17:30:00,G38,DD,CD
BBA00000000042095,2021-08-17 17:31:00,G28,TX,ZZ
BBA00000000055258,2021-08-17 17:31:00,G38,DD,CD
BBA00000000042096,2021-08-17 17:32:00,G28,TX,CD
BBA00000000055259,2021-08-17 17:32:00,G08,DD,XA
BBA00000000042097,2021-08-17 17:33:00,G28,TX,CD
BBA00000000055260,2021-08-17 17:33:00,G08,DD,CD
BBA00000000042098,2021-08-17 17:34:00,G28,TX,ZZ
BBA00000000055261,2021-08-17 17:34:00,G08,DD,CD
BBA00000000042099,2021-08-17 17:35:00,F49,TX,CD
BBA00000000055262,2021-08-17 17:35:00,G08,DD,CD
BBA00000000042100,2021-08-17 17:36:00,G28,TX,ZZ
BBA00000000055263,2021-08-17 17:36:00,G38,DD,XA
BBA00000000042101,2021-08-17 17:37:00,F52,TX,CD
BBA00000000055264,2021-08-17 17:37:00,G38,DD,XA
BBA00000000042102,2021-08-17 17:38:00,F52,TX,CD
BBA00000000055265,2021-08-17 17:38:00,G08,DD,XA
BBA00000000042103,2021-08-17 17:39:00,G28,TX,ZZ
BBA00000000055266,2021-08-17 17:39:00,G38,DD,CD
BBA00000000042104,2021-08-17 17:40:00,G28,TX,CD
BBA00000000055267,2021-08-17 17:40:00,G38,DD,CD
BBA00000000042105,2021-08-17 17:41:00,F39,TX,CD
BBA00000000055268,2021-08-17 17:41:00,G08,DD,CD
BBA00000000042106,2021-08-17 17:42:00,F52,TX,ZZ
BBA00000000055269,2021-08-17 17:42:00,G38,DD,CD
BBA00000000042107,2021-08-17 17:43:00,F49,TX,ZZ
BBA00000000055270,2021-08-17 17:43:00,G38,DD,XA
BBA00000000042108,2021-08-17 17:44:00,F49,TX,CD
BBA00000000055271,2021-08-17 17:44:00,G38,DD,CD
BBA00000000042109,2021-08-17 17:45:00,F39,TX,XA
BBA00000000055272,2021-08-17 17:45:00,G08,DD,XA
BBA00000000042110,2021-08-17 17:46:00,G28,TX,ZZ
BBA00000000055273,2021-08-17 17:46:00,G08,DD,ZZ
BBA00000000042111,2021-08-17 17:47:00,G28,TX,CD
BBA00000000055274,2021-08-17 17:47:00,G08,DD,XA
BBA00000000042112,2021-08-17 17:48:00,F49,TX,CD
BBA00000000055275,2021-08-17 17:48:00,G38,DD,ZZ
BBA00000000042113,2021-08-17 17:49:00,F49,TX,CD
BBA00000000055276,2021-08-17 17:49:00,G38,DD,ZZ
BBA00000000042114,2021-08-17 17:50:00,G28,TX,CD
BBA00000000055277,2021-08-17 17:50:00,G38,DD,CD
BBA00000000042115,2021-08-17 17:51:00,G28,TX,XA
BBA00000000055278,2021-08-17 17:51:00,G08,DD,ZZ
BBA00000000042116,2021-08-17 17:52:00,F39,TX,ZZ
BBA00000000055279,2021-08-17 17:52:00,G08,DD,XA
BBA00000000042117,2021-08-17 17:53:00,F49,TX,CD
BBA00000000055280,2021-08-17 17:53:00,G08,DD,XA
BBA00000000042118,2021-08-17 17:54:00,F52,TX,CD
BBA00000000055281,2021-08-17 17:54:00,G38,DD,CD
BBA00000000042119,2021-08-17 17:55:00,G28,TX,CD
BBA00000000055282,2021-08-17 17:55:00,G38,DD,CD
BBA00000000042120,2021-08-17 17:56:00,G28,TX,CD
BBA00000000055283,2021-08-17 17:56:00,G38,DD,XA
BBA00000000042121,2021-08-17 17:57:00,G28,TX,ZZ
BBA00000000055284,2021-08-17 17:57:00,G08,DD,CD
BBA00000000042122,2021-08-17 17:58:00,G28,TX,CD
BBA00000000055285,2021-08-17 17:58:00,G38,DD,ZZ
BBA00000000042123,2021-08-17 17:59:00,F39,TX,CD
BBA00000000055286,2021-08-17 17:59:00,G38,DD,ZZ
BBA00000000042124,2021-08-17 18:00:00,F49,TX,CD
BBA00000000055287,2021-08-17 18:00:00,G38,DD,ZZ
BBA00000000042125,2021-08-17 18:01:00,G28,TX,CD
BBA00000000055288,2021-08-17 18:01:00,G08,DD,CD
BBA00000000042126,2021-08-17 18:02:00,G20,TX,CD
BBA00000000055289,2021-08-17 18:02:00,G08,DD,CD
BBA00000000042127,2021-08-17 18:03:00,G28,TX,ZZ
BBA00000000055290,2021-08-17 18:03:00,G38,DD,XA
BBA00000000042128,2021-08-17 18:04:00,G28,TX,CD
BBA00000000055291,2021-08-17 18:04:00,G08,DD,XA
BBA00000000042129,2021-08-17 18:05:00,F49,TX,ZZ
BBA00000000055292,2021-08-17 18:05:00,G08,DD,CD
BBA00000000042130,2021-08-17 18:06:00,G28,TX,ZZ
BBA00000000055293,2021-08-17 18:06:00,G38,DD,CD
BBA00000000042131,2021-08-17 18:07:00,F49,TX,CD
BBA00000000055294,2021-08-17 18:07:00,G38,DD,CD
BBA00000000042132,2021-08-17 18:08:00,F39,TX,CD
BBA00000000055295,2021-08-17 18:08:00,G38,DD,CD
BBA00000000042133,2021-08-17 18:09:00,G28,TX,ZZ
BBA00000000055296,2021-08-17 18:09:00,G08,DD,CD
BBA00000000042134,2021-08-17 18:10:00,F49,TX,CD
BBA00000000055297,2021-08-17 18:10:00,G08,DD,CD
BBA00000000042135,2021-08-17 18:11:00,G28,TX,CD
BBA00000000055298,2021-08-17 18:11:00,G08,DD,CD
BBA00000000042136,2021-08-17 18:12:00,G28,TX,CD
BBA00000000055299,2021-08-17 18:12:00,G38,DD,CD
BBA00000000042137,2021-08-17 18:13:00,G28,TX,CD
BBA00000000055300,2021-08-17 18:13:00,G38,DD,CD
BBA00000000042138,2021-08-17 18:14:00,G28,TX,ZZ
BBA00000000055301,2021-08-17 18:14:00,G38,DD,CD
BBA00000000042139,2021-08-17 18:15:00,G28,TX,ZZ
BBA00000000055302,2021-08-17 18:15:00,G38,DD,CD
BBA00000000042140,2021-08-17 18:16:00,F49,TX,XA
BBA00000000055303,2021-08-17 18:16:00,G08,DD,ZZ
BBA00000000042141,2021-08-17 18:17:00,F49,TX,ZZ
BBA00000000055304,2021-08-17 18:17:00,G38,DD,CD
BBA00000000042142,2021-08-17 18:18:00,F52,TX,CD
BBA00000000055305,2021-08-17 18:18:00,G08,DD,XA
BBA00000000042143,2021-08-17 18:19:00,F39,TX,ZZ
BBA00000000055306,2021-08-17 18:19:00,G38,DD,XA
BBA00000000042144,2021-08-17 18:20:00,F49,TX,ZZ
BBA00000000055307,2021-08-17 18:20:00,G38,DD,XA
BBA00000000042145,2021-08-17 18:21:00,F49,TX,CD
BBA00000000055308,2021-08-17 18:21:00,G38,DD,XA
BBA00000000042146,2021-08-17 18:22:00,F49,TX,XA
BBA00000000055309,2021-08-17 18:22:00,G38,DD,ZZ
BBA00000000042147,2021-08-17 18:23:00,G28,TX,XA
BBA00000000055310,2021-08-17 18:23:00,G38,DD,ZZ
BBA00000000042148,2021-08-17 18:24:00,G28,TX,XA
BBA00000000055311,2021-08-17 18:24:00,G38,DD,ZZ
BBA00000000042149,2021-08-17 18:25:00,G28,TX,CD
BBA00000000055312,2021-08-17 18:25:00,G08,DD,CD
BBA00000000042150,2021-08-17 18:26:00,G28,TX,CD
BBA00000000055313,2021-08-17 18:26:00,G38,DD,CD
BBA00000000042151,2021-08-17 18:27:00,G28,TX,CD
BBA00000000055314,2021-08-17 18:27:00,G08,DD,ZZ
BBA00000000042152,2021-08-17 18:28:00,G28,TX,ZZ
BBA00000000055315,2021-08-17 18:28:00,G38,DD,ZZ
BBA00000000042153,2021-08-17 18:29:00,G28,TX,ZZ
BBA00000000055316,2021-08-17 18:29:00,G38,DD,ZZ
BBA00000000042154,2021-08-17 18:30:00,G28,TX,ZZ
BBA00000000055317,2021-08-17 18:30:00,G08,DD,ZZ
BBA00000000042155,2021-08-17 18:31:00,G28,TX,ZZ
BBA00000000055318,2021-08-17 18:31:00,G38,DD,CD
BBA00000000042156,2021-08-17 18:32:00,F49,TX,XA
BBA00000000055319,2021-08-17 18:32:00,G38,DD,ZZ
BBA00000000042157,2021-08-17 18:33:00,G28,TX,XA
BBA00000000055320,2021-08-17 18:33:00,G38,DD,ZZ
BBA00000000042158,2021-08-17 18:34:00,G28,TX,ZZ
BBA00000000055321,2021-08-17 18:34:00,G08,DD,CD
BBA00000000042159,2021-08-17 18:35:00,F49,TX,ZZ
BBA00000000055322,2021-08-17 18:35:00,G38,DD,CD
BBA00000000042160,2021-08-17 18:36:00,G28,TX,ZZ
BBA00000000055323,2021-08-17 18:36:00,G38,DD,XA
BBA00000000042161,2021-08-17 18:37:00,G28,TX,ZZ
BBA00000000055324,2021-08-17 18:37:00,G08,DD,CD
BBA00000000042162,2021-08-17 18:38:00,G20,TX,CD
BBA00000000055325,2021-08-17 18:38:00,G38,DD,CD
BBA00000000042163,2021-08-17 18:39:00,F49,TX,ZZ
BBA00000000055326,2021-08-17 18:39:00,G38,DD,CD
BBA00000000042164,2021-08-17 18:40:00,G20,TX,ZZ
BBA00000000055327,2021-08-17 18:40:00,G08,DD,ZZ
BBA00000000042165,2021-08-17 18:41:00,G28,TX,ZZ
BBA00000000055328,2021-08-17 18:41:00,G38,DD,ZZ
BBA00000000042166,2021-08-17 18:42:00,F49,TX,CD
BBA00000000055329,2021-08-17 18:42:00,G38,DD,CD
BBA00000000042167,2021-08-17 18:43:00,G20,TX,CD
BBA00000000055330,2021-08-17 18:43:00,G08,DD,CD
BBA00000000042168,2021-08-17 18:44:00,G20,TX,CD
BBA00000000055331,2021-08-17 18:44:00,G08,DD,CD
BBA00000000042169,2021-08-17 18:45:00,G28,TX,CD
BBA00000000055332,2021-08-17 18:45:00,G08,DD,ZZ
BBA00000000042170,2021-08-17 18:46:00,F39,TX,CD
BBA00000000055333,2021-08-17 18:46:00,G08,DD,XA
BBA00000000042171,2021-08-17 18:47:00,G28,TX,CD
BBA00000000055334,2021-08-17 18:47:00,G08,DD,ZZ
BBA00000000042172,2021-08-17 18:48:00,G28,TX,CD
BBA00000000055335,2021-08-17 18:48:00,G08,DD,CD
BBA00000000042173,2021-08-17 18:49:00,F52,TX,ZZ
BBA00000000055336,2021-08-17 18:49:00,G08,DD,CD
BBA00000000042174,2021-08-17 18:50:00,F49,TX,CD
BBA00000000055337,2021-08-17 18:50:00,G08,DD,CD
BBA00000000042175,2021-08-17 18:51:00,F39,TX,ZZ
BBA00000000055338,2021-08-17 18:51:00,G38,DD,CD
BBA00000000042176,2021-08-17 18:52:00,F49,TX,CD
BBA00000000055339,2021-08-17 18:52:00,G38,DD,ZZ
BBA00000000042177,2021-08-17 18:53:00,G28,TX,CD
BBA00000000055340,2021-08-17 18:53:00,G38,DD,CD
BBA00000000042178,2021-08-17 18:54:00,F49,TX,ZZ
BBA00000000055341,2021-08-17 18:54:00,G08,DD,XA
BBA00000000042179,2021-08-17 18:55:00,G28,TX,ZZ
BBA00000000055342,2021-08-17 18:55:00,G38,DD,XA
BBA00000000042180,2021-08-17 18:56:00,G20,TX,CD
BBA00000000055343,2021-08-17 18:56:00,G38,DD,CD
BBA00000000042181,2021-08-17 18:57:00,G20,TX,ZZ
BBA00000000055344,2021-08-17 18:57:00,G08,DD,CD
BBA00000000042182,2021-08-17 18:58:00,F52,TX,CD
BBA00000000055345,2021-08-17 18:58:00,G38,DD,ZZ
BBA00000000042183,2021-08-17 18:59:00,F39,TX,CD
BBA00000000055346,2021-08-17 18:59:00,G08,DD,CD
BBA00000000042184,2021-08-17 19:00:00,G28,TX,CD
BBA00000000055347,2021-08-17 19:00:00,G38,DD,CD
BBA00000000042185,2021-08-17 19:01:00,G28,TX,CD
BBA00000000055348,2021-08-17 19:01:00,G08,DD,CD
BBA00000000042186,2021-08-17 19:02:00,G28,TX,ZZ
BBA00000000055349,2021-08-17 19:02:00,G38,DD,CD
BBA00000000042187,2021-08-17 19:03:00,F49,TX,CD
BBA00000000055350,2021-08-17 19:03:00,G08,DD,CD
BBA00000000042188,2021-08-17 19:04:00,G20,TX,ZZ
BBA00000000055351,2021-08-17 19:04:00,G08,DD,ZZ
BBA00000000042189,2021-08-17 19:05:00,F52,TX,CD
BBA00000000055352,2021-08-17 19:05:00,G38,DD,ZZ
BBA00000000042190,2021-08-17 19:06:00,F49,TX,ZZ
BBA00000000055353,2021-08-17 19:06:00,G38,DD,CD
BBA00000000042191,2021-08-17 19:07:00,G20,TX,CD
BBA00000000055354,2021-08-17 19:07:00,G08,DD,CD
BBA00000000042192,2021-08-17 19:08:00,G28,TX,ZZ
BBA00000000055355,2021-08-17 19:08:00,G38,DD,CD
BBA00000000042193,2021-08-17 19:09:00,G20,TX,XA
BBA00000000055356,2021-08-17 19:09:00,G08,DD,CD
BBA00000000042194,2021-08-17 19:10:00,G28,TX,CD
BBA00000000055357,2021-08-17 19:10:00,G38,DD,CD
BBA00000000042195,2021-08-17 19:11:00,F49,TX,ZZ
BBA00000000055358,2021-08-17 19:11:00,G38,DD,CD
BBA00000000042196,2021-08-17 19:12:00,G20,TX,CD
BBA00000000055359,2021-08-17 19:12:00,G38,DD,ZZ
BBA00000000042197,2021-08-17 19:13:00,G20,TX,ZZ
BBA00000000055360,2021-08-17 19:13:00,G08,DD,ZZ
BBA00000000042198,2021-08-17 19:14:00,G28,TX,XA
BBA00000000055361,2021-08-17 19:14:00,G08,DD,CD
BBA00000000042199,2021-08-17 19:15:00,G20,TX,XA
BBA00000000055362,2021-08-17 19:15:00,G38,DD,CD
BBA00000000042200,2021-08-17 19:16:00,F52,TX,ZZ
BBA00000000055363,2021-08-17 19:16:00,G38,DD,CD
BBA00000000042201,2021-08-17 19:17:00,F52,TX,XA
BBA00000000055364,2021-08-17 19:17:00,G08,DD,CD
BBA00000000042202,2021-08-17 19:18:00,G28,TX,ZZ
BBA00000000055365,2021-08-17 19:18:00,G38,DD,ZZ
BBA00000000042203,2021-08-17 19:19:00,G28,TX,ZZ
BBA00000000055366,2021-08-17 19:19:00,G38,DD,CD
BBA00000000042204,2021-08-17 19:20:00,F39,TX,CD
BBA00000000055367,2021-08-17 19:20:00,G38,DD,XA
BBA00000000042205,2021-08-17 19:21:00,G28,TX,ZZ
BBA00000000055368,2021-08-17 19:21:00,G08,DD,XA
BBA00000000042206,2021-08-17 19:22:00,G28,TX,ZZ
BBA00000000055369,2021-08-17 19:22:00,G08,DD,XA
BBA00000000042207,2021-08-17 19:23:00,G28,TX,CD
BBA00000000055370,2021-08-17 19:23:00,G38,DD,CD
BBA00000000042208,2021-08-17 19:24:00,G28,TX,CD
